Unnamed: 0,model,threshold,n_hosp_mode,n_prescription_mode,avg_max_unfairness_risk,avg_mean_unfairness_risk,initial_unfairness_risk,avg_max_gap_tpr,avg_mean_gap_tpr,initial_gap_tpr,avg_max_gap_fpr,avg_mean_gap_fpr,initial_gap_fpr,avg_max_gap_precision,avg_mean_gap_precision,initial_gap_precision,avg_max_gap_f1,avg_mean_gap_f1,initial_gap_f1,avg_max_gap_accuracy,avg_mean_gap_accuracy,initial_gap_accuracy,avg_utility_tpr,avg_utility_fpr,avg_utility_precision,avg_utility_f1,avg_utility_accuracy,n_traces,max_increase_unfairness_risk,avg_increase_unfairness_risk,avg_increase_gap_tpr,avg_increase_gap_fpr,avg_increase_gap_precision,avg_increase_gap_f1,avg_increase_gap_accuracy
22,mlp,0.4,same,expectation,0.0249914675951004,0.0143149670511484,0.0038971900939941,0.1175990675990676,0.0693855218855218,0.1067081067081067,0.0190308726757883,0.0097131135063275,0.0116503552034865,0.0228860068145104,0.0157332676581709,0.0060971462634975,0.0337925191613438,0.0230356539172167,0.0221817102641285,0.0201327523925314,0.0125083267535188,0.0174195125959564,0.6561145009416196,0.1736434439668542,0.0982395479199067,0.1658321359367429,0.8224428608537536,10,0.0210942775011063,0.0104177769571543,-0.037322584822584895,-0.001937241697159,0.009636121394673399,0.0008539436530882009,-0.004911185842437601
24,mlp,0.5,same,expectation,0.0255362689495086,0.0146806298837065,0.0038971900939941,0.1279979279979279,0.0935646723646723,0.1020461020461019,0.0124933565738043,0.009123653507582,0.0098387644925755,0.0324011519178801,0.0138660896705582,0.0292616158626812,0.0541927619510303,0.0210356199876366,0.0505166475315729,0.0183855305492795,0.0140418964105592,0.0164433016322622,0.5556244821092278,0.1025904107767979,0.1361945435990016,0.210134854373751,0.8895522902415796,10,0.021639078855514502,0.010783439789712398,-0.008481429681429606,-0.0007151109849934997,-0.015395526192122998,-0.029481027543936302,-0.002401405221703002
25,mlp,0.55,same,expectation,0.0240870922803878,0.0136441836252808,0.0038971900939941,0.1112924112924113,0.0873744625744625,0.0905205905205905,0.0132417146967802,0.0099173904444945,0.0072905233198123,0.0348667027849948,0.0150445939841159,0.0301790281329922,0.0567507394574841,0.023386802426192,0.0520243402819615,0.0188656540434103,0.0155698425161058,0.0140436261446752,0.4923774011299436,0.0640654406877298,0.1793516981080086,0.2531179089727227,0.9257376223049616,10,0.0201899021863937,0.009746993531286701,-0.003146127946127994,0.0026268671246822,-0.0151344341488763,-0.028637537855769498,0.0015262163714306002
27,mlp,0.7,same,expectation,0.0248966455459594,0.0142416316911578,0.0038971900939941,0.0912846412846412,0.0659223258223258,0.0619010619010619,0.0125931173804416,0.0077226632969879,0.0036990995212814,0.0797766055423171,0.0453948092172031,0.0664335664335664,0.0790870252674843,0.0540657423817626,0.0663323504724189,0.0192047106749499,0.0146296535757044,0.0113330811732581,0.3449905838041431,0.0189060043426241,0.3160919213846086,0.3232609043694403,0.9664706121742144,10,0.020999455451965302,0.0103444415971637,0.004021263921263896,0.0040235637757065,-0.021038757216363307,-0.012266608090656293,0.0032965724024462996
29,xgboost,0.4,random_1,expectation,0.0341577008366584,0.0184164904057979,0.0011719241738319,0.1328930328930329,0.1047704739704739,0.1078736078736078,0.0438472109143841,0.0255288919433437,1.885707631735928e-05,0.0519726286827035,0.0381392490344921,0.0331749369892921,0.0610539368440774,0.0497712092652818,0.0191075393888124,0.0406078304746383,0.0214698168700516,0.0058753669287801,0.6745619585687382,0.1460005317499003,0.1121313627618133,0.1877570692246187,0.8498743787340896,10,0.0329857766628265,0.017244566231965998,-0.003103133903133895,0.02551003486702634,0.004964312045199995,0.0306636698764694,0.0155944499412715
30,xgboost,0.45,random_1,expectation,0.0339921526610851,0.0182891506701707,0.0011719241738319,0.1403004403004403,0.1147978502978502,0.1134421134421134,0.0400478212927438,0.0217953353312723,0.0021698988606597,0.053720898102263,0.0406545919154823,0.0230291447682751,0.0626795832667549,0.0467420084725765,0.0004824522035724,0.036117519275385,0.0178588999615188,0.0084488948112075,0.6299713747645951,0.1138664244250454,0.1335490060928638,0.2140507948035483,0.8802446618754871,10,0.0328202284872532,0.0171172264963388,0.0013557368557367971,0.0196254364706126,0.017625447147207197,0.0462595562690041,0.009410005150311299
31,xgboost,0.5,random_1,expectation,0.0338462591171264,0.0181268341839313,0.0011719241738319,0.1609039109039109,0.1325607096607096,0.1340326340326339,0.0421689469219516,0.0221959664595258,0.0017892260762002,0.0649139203538188,0.047616576576488,0.0125695335900727,0.0689183071335404,0.0480676467557654,0.0237617025012895,0.0370740314891826,0.017619131404799,0.0089834287544596,0.5894071563088513,0.0883283201134399,0.1580958084216871,0.2410531104767179,0.904263139665772,10,0.032674334943294504,0.016954910010099397,-0.0014719243719243102,0.0204067403833256,0.0350470429864153,0.0243059442544759,0.008635702650339399
32,xgboost,0.55,random_1,expectation,0.034010212868452,0.0181287452578544,0.0011719241738319,0.1767547267547267,0.1461118622118621,0.1206941206941207,0.0465511308004864,0.0221156678604478,0.0006083638835876,0.0754235373734105,0.0564273628544029,0.0216739637595474,0.0773155465409758,0.0473062189669815,0.0228472930278493,0.0399807093925267,0.0172669740797006,0.0079265538967744,0.5328482109227872,0.0655226658395001,0.1852570084962297,0.2655422562060618,0.9252442808901202,10,0.032838288694620105,0.016956821084022498,0.0254177415177414,0.0215073039768602,0.034753399094855496,0.0244589259391322,0.0093404201829262
33,xgboost,0.6,random_1,expectation,0.0336057171225547,0.0180569924414157,0.0011719241738319,0.182051282051282,0.1490358715358715,0.1109816109816109,0.0398903698404329,0.0161304951171469,0.0011243699627235,0.0830530971689069,0.0564718548677495,0.0175654853620955,0.0756703496336078,0.0411675949747458,0.0307098916121473,0.0322004612913686,0.0125752318921163,0.0084611330552137,0.4907529190207157,0.0469238091017857,0.2226500443414095,0.2970773146193926,0.9424478396397956,10,0.032433792948722805,0.0168850682675838,0.0380542605542606,0.015006125154423402,0.038906369505654,0.010457703362598499,0.004114098836902599
34,xgboost,0.7,random_1,expectation,0.0319579020142555,0.0171563774347305,0.0011719241738319,0.1867262367262367,0.1521342139342139,0.1459466459466459,0.0197079491543071,0.005156689846045,0.0009319756449049,0.0869160388863265,0.0374475683007718,0.0127572016460905,0.0843658894902376,0.0422910022110725,0.0806878306878307,0.0111505776059305,0.006747499844309,0.0095240968914438,0.4191438794726929,0.0226982939690698,0.3163292297705589,0.3560241450683728,0.9644702138713308,10,0.0307859778404236,0.015984453260898597,0.0061875679875680045,0.0042247142011400994,0.024690366654681297,-0.038396828476758196,-0.0027765970471348
35,mlp,0.3,random_1,expectation,0.0242438495159149,0.0140643987163901,0.0038971900939941,0.1063714063714063,0.0498036519036519,0.0976430976430976,0.029055629402124,0.0109252236313372,0.0070216026097498,0.0253285617903245,0.0179861406843085,0.0186871215715882,0.0361860269689267,0.0279929589438037,0.0163712904151864,0.0261422094805154,0.0116212229629005,0.011781450041408,0.7438538606403013,0.2608622236008331,0.0731180014668739,0.1306668354290838,0.7392461944757123,10,0.0203466594219208,0.010167208622396,-0.0478394457394457,0.0039036210215874006,-0.0007009808872797015,0.011621668528617301,-0.00016022707850749975
42,xgboost,0.3,random_2,expectation,0.0336949452757835,0.0183228962123394,0.0011719241738319,0.1138176638176638,0.0744138306138306,0.1033411033411033,0.0450636076754857,0.0293212678875603,0.0047723491903939,0.0398484472789225,0.0301614503705368,0.0367442195967167,0.054602809818675,0.046582120448407,0.0412873090016625,0.043979861577623,0.0267084797828127,1.127365334552266e-05,0.7515359698681733,0.2226751805734036,0.081074242075534,0.1445368080657986,0.776731959477011,10,0.0325230211019516,0.0171509720385075,-0.028927272727272704,0.0245489186971664,-0.0065827692261799,0.005294811446744499,0.026697206129467178
43,xgboost,0.4,random_2,expectation,0.0346297100186347,0.0189899168908596,0.0011719241738319,0.1309375809375809,0.1043200466200466,0.1078736078736078,0.0450676745472445,0.0269182653243567,1.885707631735928e-05,0.051423972605903,0.038662348442444,0.0331749369892921,0.0611957620045661,0.0503823657468047,0.0191075393888124,0.042016491546237,0.0227745022305254,0.0058753669287801,0.6678079096045197,0.146025727832676,0.111477305241454,0.1864853397740342,0.8496944930296996,10,0.0334577858448028,0.0178179927170277,-0.0035535612535611966,0.026899408248039342,0.0054874114531518955,0.0312748263579923,0.016899135301745298
45,xgboost,0.5,random_2,expectation,0.0335212536156177,0.0179765038192272,0.0011719241738319,0.1534317534317534,0.1288871276871276,0.1340326340326339,0.0415153781945838,0.0220314597194048,0.0017892260762002,0.0662322727960455,0.0484096133950405,0.0125695335900727,0.0688121307463218,0.0492672922837852,0.0237617025012895,0.0363386773062624,0.017490359844766,0.0089834287544596,0.5903721280602637,0.0885552089333983,0.1574955347029126,0.2405643316272132,0.9040636505325136,10,0.0323493294417858,0.0168045796453953,-0.005145506345506312,0.0202422336432046,0.0358400798049678,0.025505589782495702,0.0085069310903064
47,xgboost,0.6,random_2,expectation,0.0335325673222541,0.0176746398210525,0.0011719241738319,0.1824915824915824,0.1462489769489769,0.1109816109816109,0.0394681538187594,0.0156211296234004,0.0011243699627235,0.0825248267081645,0.0564322893859489,0.0175654853620955,0.0715230230159397,0.0405218319894335,0.0307098916121473,0.031805690506143,0.0121363023122383,0.0084611330552137,0.4936433145009416,0.0470043071741924,0.2238112799168916,0.2985503399643943,0.942435639449303,10,0.0323606431484222,0.016502715647220598,0.035267365967366,0.0144967596606769,0.038866804023853396,0.0098119403772862,0.0036751692570245985
48,xgboost,0.7,random_2,expectation,0.0316370949149131,0.0171380899846553,0.0011719241738319,0.1899119399119399,0.1592454286454286,0.1459466459466459,0.0193890504770832,0.0049614987718015,0.0009319756449049,0.0859875651855472,0.0354261484954568,0.0127572016460905,0.0864287342138343,0.0470673219643539,0.0806878306878307,0.011166121080122,0.0070240938650406,0.0095240968914438,0.4220399246704331,0.0225843842779279,0.3187478160197132,0.3585906945990963,0.9646480820850292,10,0.0304651707410812,0.0159661658108234,0.013298782698782707,0.0040295231268966,0.0226689468493663,-0.0336205087234768,-0.0025000030264031997
51,mlp,0.45,random_2,expectation,0.0252984136343002,0.0145958037599921,0.0038971900939941,0.1167961667961667,0.0837504273504273,0.1080031080031079,0.0166648523215217,0.0116842208188126,0.00960105631227,0.0188510474751324,0.0125852754517167,0.0108088930936613,0.0340342965089037,0.0186382013168338,0.0312051820395474,0.0194528953303985,0.0154439066174958,0.0157720068194148,0.6207514124293785,0.1370107767979793,0.1168911831837898,0.1898955768956808,0.8574204173521517,10,0.021401223540306102,0.010698613665997999,-0.024252680652680603,0.0020831645065425997,0.0017763823580554013,-0.012566980722713603,-0.0003281002019190019
53,mlp,0.55,random_2,expectation,0.0259538024663925,0.0147824942871928,0.0038971900939941,0.1081326081326081,0.0828549339549339,0.0905205905205905,0.0142556028900385,0.0107355052882762,0.0072905233198123,0.0365164036804503,0.0142903877559881,0.0301790281329922,0.0580078699394544,0.0226780768896016,0.0520243402819615,0.0196352014580752,0.0162164724111697,0.0140436261446752,0.4982052730696799,0.0638368414055922,0.1805757694650744,0.2553745760139869,0.9260949432851328,10,0.0220566123723984,0.010885304193198699,-0.007665656565656598,0.003444981968463899,-0.0158886403770041,-0.0293462633923599,0.002172846266494501
55,mlp,0.7,random_2,expectation,0.0245553453763326,0.0138219995237886,0.0038971900939941,0.0943732193732194,0.0734257100923767,0.0619010619010619,0.0132040152906372,0.00785534535441,0.0036990995212814,0.0806738449930328,0.0495139070317157,0.0664335664335664,0.0827768336070156,0.0598531776988082,0.0663323504724189,0.0196800810481225,0.0149078789443142,0.0113330811732581,0.3472875078468298,0.0191431662752396,0.3150847884501203,0.3236796961846154,0.9662917063526424,12,0.0206581552823385,0.009924809429794502,0.011524648191314796,0.004156245833128599,-0.016919659401850702,-0.006479172773610695,0.0035747977710560985
56,xgboost,0.3,expectation,random_1,0.0343568213284015,0.0184581130743026,0.0011719241738319,0.1183890183890184,0.087545325045325,0.1033411033411033,0.0444987106562942,0.0286761908942836,0.0047723491903939,0.0388731953271168,0.0287816754119434,0.0367442195967167,0.0514398494503519,0.0441354728035303,0.0412873090016625,0.0428851295508558,0.0257784797020283,1.127365334552266e-05,0.7509476459510358,0.2230703859618026,0.0808527081178937,0.144173732271612,0.7763323144861027,10,0.033184897154569605,0.0172861889004707,-0.0157957782957783,0.0239038417038897,-0.0079625441847733,0.002848163801867802,0.025767206048682777
58,xgboost,0.45,expectation,random_1,0.0337794199585914,0.0181180164217948,0.0011719241738319,0.1401061901061901,0.1141602952602952,0.1134421134421134,0.040862133363374,0.0223723340731332,0.0021698988606597,0.0516093688373022,0.0408875690071026,0.0230291447682751,0.062119315493693,0.0473742842203432,0.0004824522035724,0.0369697396455262,0.018236552852605,0.0084488948112075,0.6306048964218455,0.1156832188593964,0.131633751034122,0.2115956784428348,0.8784841977660405,10,0.0326074957847595,0.0169460922479629,0.0007181818181817984,0.020202435212473502,0.0178584242388275,0.046891832016770794,0.0097876580413975
61,xgboost,0.6,expectation,random_1,0.0337263569235801,0.0178323909640312,0.0011719241738319,0.191051541051541,0.1514829059829059,0.1109816109816109,0.0402588696592881,0.0161099909135277,0.0011243699627235,0.0825741258917908,0.055230191993518,0.0175654853620955,0.0701423162142476,0.0389728604527659,0.0307098916121473,0.0324677418275508,0.0125309181902325,0.0084611330552137,0.4921996233521657,0.047475818673284,0.2220620260529603,0.2965116566012638,0.941941778508962,10,0.0325544327497482,0.016660466790199297,0.040501295001295,0.014985620950804199,0.037664706631422504,0.008262968840618598,0.004069785135018799
62,xgboost,0.7,expectation,random_1,0.0328315496444702,0.0176043473184108,0.0011719241738319,0.1872830872830873,0.1528009065009065,0.1459466459466459,0.0203562786638224,0.0053837207342046,0.0009319756449049,0.0850690653186749,0.0372460287400395,0.0127572016460905,0.0848657598382688,0.0428836174435961,0.0806878306878307,0.0117986544201432,0.0068659373738307,0.0095240968914438,0.4197171374764595,0.0232094031107369,0.3126701615285207,0.3536191912384825,0.963984033249632,10,0.0316596254706383,0.0164324231445789,0.0068542605542606105,0.0044517450892997,0.024488827093949003,-0.037804213244234594,-0.0026581595176131
64,mlp,0.4,expectation,random_1,0.0227571129798889,0.013271933607757,0.0038971900939941,0.1203574203574203,0.0858270396270396,0.1067081067081067,0.0157764967991949,0.0094512877621445,0.0116503552034865,0.0198775081279849,0.0137802010416131,0.0060971462634975,0.0289705833235284,0.0198760521877726,0.0221817102641285,0.0191515376147855,0.0127525599150967,0.0174195125959564,0.6544241054613935,0.1669073514423716,0.1012910319697696,0.1702358411060971,0.8289852368170404,10,0.0188599228858948,0.009374743513762902,-0.0208810670810671,-0.002199067441342,0.0076830547781156005,-0.0023056580763558994,-0.0046669526808597005
66,mlp,0.5,expectation,random_1,0.023001629114151,0.0134105917215347,0.0038971900939941,0.125006475006475,0.0993663817663817,0.1020461020461019,0.0119065878740546,0.0078666180659165,0.0098387644925755,0.0322086275160272,0.0136908736172627,0.0292616158626812,0.0538705231045617,0.020524640666082,0.0505166475315729,0.0178695664834165,0.0129223298819274,0.0164433016322622,0.5617145009416196,0.0964331723312801,0.1437040920056495,0.2203733611596538,0.895707983375184,10,0.0191044390201569,0.0095134016275406,-0.002679720279720202,-0.001972146426658999,-0.015570742245418498,-0.029992006865490903,-0.0035209717503348007
67,mlp,0.55,expectation,random_1,0.0229970216751098,0.013326955893865,0.0038971900939941,0.118791464945311,0.0931602215448369,0.0905205905205905,0.0132033388358408,0.0100317466181139,0.0072905233198123,0.0416750853552666,0.0166018251337147,0.0301790281329922,0.0629877138515658,0.0257346288162709,0.0520243402819615,0.0191214307925377,0.0158008458704188,0.0140436261446752,0.4978099377082428,0.060051238875008,0.187200868611388,0.2629655360208031,0.9297844302203988,13,0.019099831581115702,0.009429765799870902,0.0026396310242464,0.0027412232983015997,-0.013577202999277501,-0.026289711465690598,0.0017572197257435997
71,xgboost,0.4,same,random_1,0.0323955602943897,0.0177697427570819,0.0011719241738319,0.135003885003885,0.1076685832685832,0.1078736078736078,0.0445740259929036,0.0265720405995144,1.885707631735928e-05,0.0523404489519147,0.0378204872125578,0.0331749369892921,0.0607828777199217,0.0492958782873575,0.0191075393888124,0.0411561309352243,0.0223994811768271,0.0058753669287801,0.6680828625235405,0.1467399565737581,0.1107484478043443,0.1854942890274533,0.8490030045891419,10,0.031223636120557795,0.016597818583249997,-0.00020502460502459796,0.026553183523197042,0.004645550223265696,0.0301883388985451,0.016524114248047
73,xgboost,0.5,same,random_1,0.0319027230143547,0.0174691397696733,0.0011719241738319,0.1574203574203574,0.1313949235949235,0.1340326340326339,0.042161354322015,0.022757316297554,0.0017892260762002,0.0656319625666279,0.0486213770756183,0.0125695335900727,0.0695494996860175,0.0489632018382536,0.0237617025012895,0.0367831425965827,0.0180612081727114,0.0089834287544596,0.5876839924670433,0.0892745247485266,0.1566526773352286,0.2391979335500159,0.9032990735128584,10,0.030730798840522797,0.016297215595841397,-0.002637710437710411,0.020968090221353798,0.0360518434855456,0.025201499336964105,0.009077779418251799
74,xgboost,0.55,same,random_1,0.0321245193481445,0.0173884071409702,0.0011719241738319,0.175071225071225,0.1486948717948717,0.1206941206941207,0.0479051549890515,0.0229351263487312,0.0006083638835876,0.0773971765213839,0.057336550637198,0.0216739637595474,0.0777913392104285,0.0491192479042764,0.0228472930278493,0.0410884995653614,0.017974384116399,0.0079265538967744,0.535993220338983,0.0659506890592458,0.1856800821278739,0.2663555652947355,0.924898398129708,10,0.030952595174312595,0.016216482967138297,0.02800075110075101,0.0223267624651436,0.0356625868776506,0.0262719548764271,0.0100478302196246
76,xgboost,0.7,same,random_1,0.0317409746348857,0.0172333810478448,0.0011719241738319,0.1885392385392385,0.1558874384874385,0.1459466459466459,0.0213820483161428,0.005273485582434,0.0009319756449049,0.0928939128052787,0.0356670345198969,0.0127572016460905,0.0847890678755799,0.0466985514004181,0.0806878306878307,0.0124544042516262,0.0072375815252433,0.0095240968914438,0.4175129943502824,0.02260010634998,0.3170844346184841,0.3557966080216265,0.9645286518313274,10,0.030569050461053796,0.0160614568740129,0.009940792540792609,0.0043415099375291,0.022909832873806397,-0.0339892792874126,-0.0022865153662005
77,mlp,0.3,same,random_1,0.022555136680603,0.013349034127593,0.0038971900939941,0.1166278166278166,0.0618926702926702,0.0976430976430976,0.0281316579422734,0.0119042983927324,0.0070216026097498,0.0229354124094579,0.0164087349991982,0.0186871215715882,0.0316580655005106,0.0250311922804872,0.0163712904151864,0.0258722069900629,0.0131059112316152,0.011781450041408,0.7291212806026365,0.253305605530199,0.0737272029387157,0.1314233164219823,0.7462904060957658,10,0.018657946586608902,0.009451844033598899,-0.035750427350427404,0.004882695782982599,-0.0022783865723900003,0.0086599018653008,0.0013244611902072014
79,mlp,0.45,same,random_1,0.0226615369319915,0.0130072777148555,0.0038971900939941,0.1252494781906546,0.088726724256136,0.1080031080031079,0.0155589170224792,0.0103452826095282,0.00960105631227,0.0193047955895881,0.0124868385295029,0.0108088930936613,0.03387006164111,0.0182590380010314,0.0312051820395474,0.0191311601051374,0.0143469715376496,0.0157720068194148,0.6092912373989143,0.1291343997873,0.1204192099873206,0.1943111539628797,0.8648522663026593,17,0.018764346837997402,0.0091100876208614,-0.01927638374697191,0.0007442262972581996,0.0016779454358416008,-0.012946144038516003,-0.0014250352817652013
82,mlp,0.6,same,random_1,0.0237397998571395,0.0139676810845732,0.0038971900939941,0.1156306656306656,0.0897785288785288,0.0726495726495726,0.0168265665632674,0.0111747256828639,0.0057837030937139,0.0552938456469618,0.029545819458246,0.0436183081553999,0.0729319877394857,0.0461900242224678,0.0579493742889647,0.0225401476197489,0.0176572712140163,0.0127442923814157,0.4301789077212806,0.03461791997164,0.2483855744938861,0.3062262441655596,0.9530782924928564,10,0.0198426097631454,0.0100704909905791,0.017128956228956202,0.005391022589150001,-0.014072488697153902,-0.0117593500664969,0.0049129788326006
84,xgboost,0.3,random_1,random_1,0.0346445441246032,0.0186350662261247,0.0011719241738319,0.1209272209272209,0.0874605542605542,0.1033411033411033,0.0457868346165677,0.0294858228597692,0.0047723491903939,0.038376478114565,0.0288817282562944,0.0367442195967167,0.0519349195959211,0.0443005999528905,0.0412873090016625,0.0442167424362678,0.0265511722489437,1.127365334552266e-05,0.7485001883239171,0.2225944698010369,0.0806806680329464,0.143863139480729,0.7767410251969868,10,0.033472619950771304,0.0174631420522928,-0.015880549080549103,0.024713473669375298,-0.007862491340422297,0.003013290951228001,0.026539898595598178
85,xgboost,0.4,random_1,random_1,0.0344882830977439,0.0186521280556917,0.0011719241738319,0.1374384874384874,0.1110008547008547,0.1078736078736078,0.0438134964843046,0.0257990545644947,1.885707631735928e-05,0.0512510268567798,0.0373109104815301,0.0331749369892921,0.0598280603457593,0.0483567380904841,0.0191075393888124,0.0404095241993791,0.0216150914037066,0.0058753669287801,0.6740934086629002,0.1468584570390393,0.1117383590110612,0.1871234686164104,0.8490254047969522,10,0.033316358923912,0.0174802038818598,0.00312724682724691,0.02578019748817734,0.0041359734922380015,0.029249198701671704,0.015739724474926498
